OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPriceNGN,Discount,RevenueNGN,COGSNGN,ProfitNGN
SO-00371,2025-02-11,C0303,P010,4,72000,0,288000,192000,96000
SO-00372,2025-02-11,C0216,P001,4,65000,0,260000,168000,92000
SO-00373,2025-02-11,C0053,P011,2,27000,0.03,52380,32000,20380
SO-00374,2025-02-11,C0078,P006,2,130000,0.03,252200,170000,82200
SO-00375,2025-02-11,C0413,P008,1,420000,0.03,407400,310000,97400
SO-00376,2025-02-11,C0208,P007,2,98000,0,196000,140000,56000
SO-00377,2025-02-11,C0320,P007,6,98000,0.12,517440,420000,97440
SO-00378,2025-02-11,C0333,P005,3,180000,0.03,523800,360000,163800
SO-00379,2025-02-11,C0104,P010,4,72000,0,288000,192000,96000
SO-00380,2025-02-11,C0402,P011,5,27000,0,135000,80000,55000
SO-00381,2025-02-11,C0081,P004,7,47000,0.08,302680,196000,106680
SO-00382,2025-02-11,C0399,P003,5,140000,0.03,679000,475000,204000
SO-00383,2025-02-12,C0149,P011,4,27000,0,108000,64000,44000
SO-00384,2025-02-12,C0199,P007,2,98000,0,196000,140000,56000
SO-00385,2025-02-12,C0217,P011,5,27000,0.08,124200,80000,44200
SO-00386,2025-02-12,C0236,P011,2,27000,0.05,51300,32000,19300
SO-00387,2025-02-12,C0322,P002,2,59000,0,118000,76000,42000
SO-00388,2025-02-12,C0324,P006,4,130000,0.05,494000,340000,154000
SO-00389,2025-02-12,C0023,P001,3,65000,0.12,171600,126000,45600
SO-00390,2025-02-12,C0303,P007,2,98000,0.03,190120,140000,50120
SO-00391,2025-02-12,C0314,P001,4,65000,0.03,252200,168000,84200
SO-00392,2025-02-12,C0124,P001,1,65000,0,65000,42000,23000
SO-00393,2025-02-13,C0246,P002,1,59000,0.05,56050,38000,18050
SO-00394,2025-02-13,C0158,P007,8,98000,0.1,705600,560000,145600
SO-00395,2025-02-13,C0141,P006,1,130000,0,130000,85000,45000
SO-00396,2025-02-13,C0261,P010,4,72000,0.08,264960,192000,72960
SO-00397,2025-02-13,C0146,P011,9,27000,0.12,213840,144000,69840
SO-00398,2025-02-13,C0186,P011,1,27000,0,27000,16000,11000
SO-00399,2025-02-13,C0023,P001,14,65000,0.05,864500,588000,276500
SO-00400,2025-02-14,C0233,P002,1,59000,0,59000,38000,21000
SO-00401,2025-02-14,C0041,P001,10,65000,0.12,572000,420000,152000
SO-00402,2025-02-14,C0003,P004,5,47000,0.03,227950,140000,87950
SO-00403,2025-02-14,C0238,P011,4,27000,0.05,102600,64000,38600
SO-00404,2025-02-14,C0162,P012,3,320000,0,960000,690000,270000
SO-00405,2025-02-14,C0403,P004,2,47000,0.03,91180,56000,35180
SO-00406,2025-02-14,C0052,P012,5,320000,0,1600000,1150000,450000
SO-00407,2025-02-14,C0333,P012,1,320000,0,320000,230000,90000
SO-00408,2025-02-14,C0162,P007,5,98000,0.05,465500,350000,115500
SO-00409,2025-02-14,C0385,P011,13,27000,0.05,333450,208000,125450
SO-00410,2025-02-14,C0187,P002,4,59000,0,236000,152000,84000
SO-00411,2025-02-14,C0134,P010,3,72000,0.05,205200,144000,61200
SO-00412,2025-02-14,C0049,P002,10,59000,0.08,542800,380000,162800
SO-00413,2025-02-14,C0041,P001,3,65000,0.12,171600,126000,45600
SO-00414,2025-02-14,C0215,P007,9,98000,0.08,811440,630000,181440
SO-00415,2025-02-14,C0419,P006,1,130000,0,130000,85000,45000
SO-00416,2025-02-14,C0246,P009,1,690000,0.05,655500,520000,135500
SO-00417,2025-02-14,C0035,P002,1,59000,0,59000,38000,21000
SO-00418,2025-02-14,C0058,P002,3,59000,0,177000,114000,63000
SO-00419,2025-02-14,C0046,P004,2,47000,0.08,86480,56000,30480
SO-00420,2025-02-15,C0145,P010,5,72000,0.05,342000,240000,102000
SO-00421,2025-02-15,C0031,P001,1,65000,0.05,61750,42000,19750
SO-00422,2025-02-15,C0360,P006,3,130000,0.05,370500,255000,115500
SO-00423,2025-02-15,C0157,P011,1,27000,0,27000,16000,11000
SO-00424,2025-02-15,C0254,P011,10,27000,0.1,243000,160000,83000
SO-00425,2025-02-15,C0034,P011,2,27000,0.05,51300,32000,19300
SO-00426,2025-02-15,C0316,P008,4,420000,0,1680000,1240000,440000
SO-00427,2025-02-15,C0338,P011,2,27000,0.03,52380,32000,20380
SO-00428,2025-02-16,C0262,P009,14,690000,0.05,9177000,7280000,1897000
SO-00429,2025-02-17,C0152,P007,4,98000,0.12,344960,280000,64960
SO-00430,2025-02-17,C0195,P006,13,130000,0.08,1554800,1105000,449800
SO-00431,2025-02-17,C0133,P003,4,140000,0.03,543200,380000,163200
SO-00432,2025-02-17,C0347,P010,1,72000,0,72000,48000,24000
SO-00433,2025-02-17,C0180,P010,5,72000,0,360000,240000,120000
SO-00434,2025-02-17,C0286,P001,7,65000,0.08,418600,294000,124600
SO-00435,2025-02-17,C0296,P004,2,47000,0.08,86480,56000,30480
SO-00436,2025-02-17,C0147,P004,7,47000,0.08,302680,196000,106680
SO-00437,2025-02-17,C0418,P010,3,72000,0.03,209520,144000,65520
SO-00438,2025-02-17,C0145,P002,5,59000,0.05,280250,190000,90250
SO-00439,2025-02-18,C0004,P011,1,27000,0,27000,16000,11000
SO-00440,2025-02-18,C0268,P001,1,65000,0,65000,42000,23000
SO-00441,2025-02-18,C0252,P007,1,98000,0,98000,70000,28000
SO-00442,2025-02-18,C0095,P002,11,59000,0.08,597080,418000,179080
SO-00443,2025-02-18,C0414,P001,2,65000,0,130000,84000,46000
SO-00444,2025-02-18,C0380,P006,3,130000,0,390000,255000,135000
SO-00445,2025-02-18,C0049,P001,12,65000,0.05,741000,504000,237000
SO-00446,2025-02-18,C0307,P003,1,140000,0,140000,95000,45000
SO-00447,2025-02-18,C0316,P011,4,27000,0.03,104760,64000,40760
SO-00448,2025-02-18,C0005,P002,3,59000,0.03,171690,114000,57690
SO-00449,2025-02-18,C0250,P001,5,65000,0.05,308750,210000,98750
SO-00450,2025-02-18,C0222,P002,11,59000,0.05,616550,418000,198550
SO-00451,2025-02-18,C0336,P002,14,59000,0.12,726880,532000,194880
SO-00452,2025-02-18,C0089,P002,2,59000,0.03,114460,76000,38460
SO-00453,2025-02-18,C0264,P010,1,72000,0,72000,48000,24000
SO-00454,2025-02-19,C0162,P002,2,59000,0.05,112100,76000,36100
SO-00455,2025-02-19,C0147,P008,12,420000,0.08,4636800,3720000,916800
SO-00456,2025-02-19,C0160,P011,6,27000,0.05,153900,96000,57900
SO-00457,2025-02-19,C0280,P004,2,47000,0,94000,56000,38000
SO-00458,2025-02-19,C0383,P010,5,72000,0,360000,240000,120000
SO-00459,2025-02-19,C0050,P005,5,180000,0.05,855000,600000,255000
SO-00460,2025-02-19,C0194,P011,2,27000,0.12,47520,32000,15520
SO-00461,2025-02-19,C0236,P011,1,27000,0.05,25650,16000,9650
SO-00462,2025-02-19,C0287,P011,4,27000,0.05,102600,64000,38600
SO-00463,2025-02-19,C0105,P001,5,65000,0,325000,210000,115000
SO-00464,2025-02-19,C0203,P010,4,72000,0.05,273600,192000,81600
SO-00465,2025-02-19,C0094,P009,13,690000,0.08,8252400,6760000,1492400
SO-00466,2025-02-19,C0393,P004,1,47000,0,47000,28000,19000
SO-00467,2025-02-20,C0040,P002,1,59000,0,59000,38000,21000
SO-00468,2025-02-20,C0223,P004,3,47000,0.03,136770,84000,52770
SO-00469,2025-02-20,C0148,P010,4,72000,0,288000,192000,96000
SO-00470,2025-02-20,C0363,P001,10,65000,0.08,598000,420000,178000
SO-00471,2025-02-20,C0171,P003,5,140000,0,700000,475000,225000
SO-00472,2025-02-20,C0015,P002,10,59000,0.12,519200,380000,139200
SO-00473,2025-02-20,C0213,P004,1,47000,0.03,45590,28000,17590
SO-00474,2025-02-20,C0101,P003,1,140000,0,140000,95000,45000
SO-00475,2025-02-20,C0328,P005,5,180000,0.08,828000,600000,228000
SO-00476,2025-02-20,C0349,P010,8,72000,0.1,518400,384000,134400
SO-00477,2025-02-20,C0026,P010,2,72000,0.08,132480,96000,36480
SO-00478,2025-02-20,C0369,P010,2,72000,0,144000,96000,48000
SO-00479,2025-02-20,C0104,P007,5,98000,0,490000,350000,140000
SO-00480,2025-02-20,C0062,P001,3,65000,0.1,175500,126000,49500
SO-00481,2025-02-20,C0224,P005,5,180000,0,900000,600000,300000
SO-00482,2025-02-20,C0312,P001,14,65000,0.08,837200,588000,249200
SO-00483,2025-02-21,C0064,P007,2,98000,0,196000,140000,56000
SO-00484,2025-02-21,C0195,P010,9,72000,0.05,615600,432000,183600
SO-00485,2025-02-21,C0007,P012,10,320000,0.05,3040000,2300000,740000
SO-00486,2025-02-21,C0318,P005,2,180000,0.03,349200,240000,109200
SO-00487,2025-02-21,C0177,P010,2,72000,0.1,129600,96000,33600
SO-00488,2025-02-21,C0039,P001,1,65000,0,65000,42000,23000
SO-00489,2025-02-21,C0100,P003,5,140000,0.05,665000,475000,190000
SO-00490,2025-02-21,C0419,P009,5,690000,0,3450000,2600000,850000
SO-00491,2025-02-21,C0023,P004,8,47000,0.1,338400,224000,114400
SO-00492,2025-02-21,C0178,P012,1,320000,0.05,304000,230000,74000
SO-00493,2025-02-21,C0006,P005,1,180000,0,180000,120000,60000
SO-00494,2025-02-22,C0071,P010,2,72000,0,144000,96000,48000
SO-00495,2025-02-23,C0001,P007,7,98000,0.12,603680,490000,113680
SO-00496,2025-02-23,C0195,P002,2,59000,0.08,108560,76000,32560
SO-00497,2025-02-24,C0290,P011,1,27000,0.03,26190,16000,10190
SO-00498,2025-02-24,C0260,P010,2,72000,0.03,139680,96000,43680
SO-00499,2025-02-24,C0390,P003,2,140000,0.03,271600,190000,81600
SO-00500,2025-02-24,C0404,P005,3,180000,0.03,523800,360000,163800
SO-00501,2025-02-24,C0355,P011,5,27000,0.03,130950,80000,50950
SO-00502,2025-02-24,C0001,P004,6,47000,0.12,248160,168000,80160
SO-00503,2025-02-24,C0396,P001,9,65000,0.08,538200,378000,160200
SO-00504,2025-02-24,C0339,P004,4,47000,0,188000,112000,76000
SO-00505,2025-02-24,C0144,P007,3,98000,0,294000,210000,84000
SO-00506,2025-02-24,C0262,P004,5,47000,0.1,211500,140000,71500
SO-00507,2025-02-24,C0064,P011,1,27000,0,27000,16000,11000
SO-00508,2025-02-24,C0340,P001,5,65000,0,325000,210000,115000
SO-00509,2025-02-24,C0245,P011,12,27000,0.08,298080,192000,106080
SO-00510,2025-02-24,C0138,P009,5,690000,0.08,3174000,2600000,574000
SO-00511,2025-02-24,C0194,P002,9,59000,0.05,504450,342000,162450
SO-00512,2025-02-25,C0157,P003,3,140000,0.03,407400,285000,122400
SO-00513,2025-02-25,C0349,P001,7,65000,0.12,400400,294000,106400
SO-00514,2025-02-25,C0285,P001,1,65000,0.05,61750,42000,19750
SO-00515,2025-02-25,C0103,P011,1,27000,0,27000,16000,11000
SO-00516,2025-02-25,C0344,P010,1,72000,0.03,69840,48000,21840
SO-00517,2025-02-25,C0095,P008,13,420000,0.05,5187000,4030000,1157000
SO-00518,2025-02-25,C0008,P007,1,98000,0.03,95060,70000,25060
SO-00519,2025-02-25,C0411,P002,2,59000,0,118000,76000,42000
SO-00520,2025-02-26,C0117,P010,12,72000,0.08,794880,576000,218880
SO-00521,2025-02-26,C0018,P007,3,98000,0.05,279300,210000,69300
SO-00522,2025-02-26,C0197,P011,2,27000,0,54000,32000,22000
SO-00523,2025-02-26,C0300,P010,1,72000,0.03,69840,48000,21840
SO-00524,2025-02-26,C0393,P011,1,27000,0.05,25650,16000,9650
SO-00525,2025-02-26,C0176,P007,1,98000,0,98000,70000,28000
SO-00526,2025-02-26,C0301,P004,9,47000,0.1,380700,252000,128700
SO-00527,2025-02-26,C0412,P001,1,65000,0,65000,42000,23000
SO-00528,2025-02-26,C0285,P002,2,59000,0,118000,76000,42000
SO-00529,2025-02-26,C0196,P010,14,72000,0.05,957600,672000,285600
SO-00530,2025-02-26,C0058,P002,4,59000,0.03,228920,152000,76920
SO-00531,2025-02-26,C0030,P011,5,27000,0.03,130950,80000,50950
SO-00532,2025-02-26,C0376,P004,14,47000,0.05,625100,392000,233100
SO-00533,2025-02-26,C0082,P001,3,65000,0.05,185250,126000,59250
SO-00534,2025-02-26,C0270,P003,1,140000,0.05,133000,95000,38000
SO-00535,2025-02-27,C0118,P004,8,47000,0.05,357200,224000,133200
SO-00536,2025-02-27,C0032,P007,1,98000,0.03,95060,70000,25060
SO-00537,2025-02-27,C0127,P011,1,27000,0,27000,16000,11000
SO-00538,2025-02-27,C0088,P006,5,130000,0.1,585000,425000,160000
SO-00539,2025-02-27,C0089,P007,5,98000,0,490000,350000,140000
SO-00540,2025-02-27,C0367,P002,1,59000,0.05,56050,38000,18050
SO-00541,2025-02-27,C0320,P011,9,27000,0.05,230850,144000,86850
SO-00542,2025-02-27,C0030,P004,2,47000,0.03,91180,56000,35180
SO-00543,2025-02-27,C0237,P008,4,420000,0.05,1596000,1240000,356000
SO-00544,2025-02-27,C0276,P004,3,47000,0.05,133950,84000,49950
SO-00545,2025-02-27,C0128,P003,1,140000,0.03,135800,95000,40800
SO-00546,2025-02-27,C0353,P006,8,130000,0.08,956800,680000,276800
SO-00547,2025-02-27,C0150,P002,4,59000,0,236000,152000,84000
SO-00548,2025-02-27,C0010,P005,3,180000,0,540000,360000,180000
SO-00549,2025-02-28,C0012,P005,4,180000,0.03,698400,480000,218400
SO-00550,2025-02-28,C0296,P003,11,140000,0.1,1386000,1045000,341000
SO-00551,2025-02-28,C0012,P011,4,27000,0,108000,64000,44000
SO-00552,2025-02-28,C0043,P010,8,72000,0.1,518400,384000,134400
SO-00553,2025-02-28,C0228,P011,4,27000,0.05,102600,64000,38600
SO-00554,2025-02-28,C0043,P011,12,27000,0.08,298080,192000,106080
SO-00555,2025-02-28,C0023,P004,3,47000,0.12,124080,84000,40080
SO-00556,2025-02-28,C0300,P004,2,47000,0,94000,56000,38000
SO-00557,2025-02-28,C0252,P001,5,65000,0.03,315250,210000,105250
SO-00558,2025-02-28,C0233,P008,1,420000,0,420000,310000,110000
SO-00559,2025-02-28,C0123,P003,2,140000,0.05,266000,190000,76000
SO-00560,2025-03-01,C0291,P007,2,98000,0,196000,140000,56000
SO-00561,2025-03-01,C0253,P002,5,59000,0,295000,190000,105000
SO-00562,2025-03-01,C0005,P004,2,47000,0,94000,56000,38000
SO-00563,2025-03-01,C0271,P004,2,47000,0,94000,56000,38000
SO-00564,2025-03-01,C0224,P004,2,47000,0,94000,56000,38000
SO-00565,2025-03-01,C0186,P004,1,47000,0,47000,28000,19000
SO-00566,2025-03-02,C0371,P004,2,47000,0.05,89300,56000,33300
SO-00567,2025-03-02,C0366,P011,12,27000,0.12,285120,192000,93120
SO-00568,2025-03-02,C0255,P004,1,47000,0.03,45590,28000,17590
SO-00569,2025-03-02,C0321,P011,1,27000,0.03,26190,16000,10190
SO-00570,2025-03-02,C0372,P002,5,59000,0.05,280250,190000,90250
SO-00571,2025-03-02,C0150,P012,1,320000,0,320000,230000,90000
SO-00572,2025-03-02,C0179,P004,7,47000,0.05,312550,196000,116550
SO-00573,2025-03-02,C0281,P010,4,72000,0,288000,192000,96000
SO-00574,2025-03-02,C0264,P001,2,65000,0,130000,84000,46000
SO-00575,2025-03-03,C0047,P004,1,47000,0.03,45590,28000,17590
SO-00576,2025-03-03,C0419,P004,1,47000,0.05,44650,28000,16650
SO-00577,2025-03-03,C0170,P011,4,27000,0.1,97200,64000,33200
SO-00578,2025-03-03,C0035,P002,2,59000,0.03,114460,76000,38460
SO-00579,2025-03-03,C0012,P012,1,320000,0,320000,230000,90000
SO-00580,2025-03-03,C0174,P002,2,59000,0,118000,76000,42000
SO-00581,2025-03-03,C0051,P004,5,47000,0.03,227950,140000,87950
SO-00582,2025-03-03,C0332,P007,12,98000,0.1,1058400,840000,218400
SO-00583,2025-03-03,C0087,P006,6,130000,0.1,702000,510000,192000
SO-00584,2025-03-03,C0405,P011,12,27000,0.08,298080,192000,106080
SO-00585,2025-03-03,C0073,P005,14,180000,0.1,2268000,1680000,588000
SO-00586,2025-03-03,C0098,P010,5,72000,0.08,331200,240000,91200
SO-00587,2025-03-03,C0019,P011,3,27000,0,81000,48000,33000
SO-00588,2025-03-04,C0412,P002,4,59000,0.05,224200,152000,72200
SO-00589,2025-03-04,C0017,P011,4,27000,0.05,102600,64000,38600
SO-00590,2025-03-04,C0252,P009,3,690000,0,2070000,1560000,510000
SO-00591,2025-03-04,C0410,P007,4,98000,0.08,360640,280000,80640
SO-00592,2025-03-04,C0371,P004,1,47000,0.05,44650,28000,16650
SO-00593,2025-03-04,C0326,P010,5,72000,0.08,331200,240000,91200
SO-00594,2025-03-04,C0076,P004,1,47000,0,47000,28000,19000
SO-00595,2025-03-04,C0243,P002,2,59000,0.1,106200,76000,30200
SO-00596,2025-03-04,C0064,P011,1,27000,0,27000,16000,11000
SO-00597,2025-03-04,C0026,P001,10,65000,0.05,617500,420000,197500
SO-00598,2025-03-04,C0107,P007,2,98000,0.05,186200,140000,46200
SO-00599,2025-03-04,C0146,P012,6,320000,0.05,1824000,1380000,444000
SO-00600,2025-03-05,C0357,P005,1,180000,0.03,174600,120000,54600
SO-00601,2025-03-05,C0415,P011,11,27000,0.12,261360,176000,85360
SO-00602,2025-03-05,C0362,P010,1,72000,0.05,68400,48000,20400
SO-00603,2025-03-05,C0036,P010,2,72000,0,144000,96000,48000
SO-00604,2025-03-05,C0141,P010,2,72000,0.03,139680,96000,43680
SO-00605,2025-03-05,C0373,P008,5,420000,0.03,2037000,1550000,487000
SO-00606,2025-03-05,C0059,P011,9,27000,0.1,218700,144000,74700
SO-00607,2025-03-05,C0138,P010,8,72000,0.12,506880,384000,122880
SO-00608,2025-03-05,C0094,P002,12,59000,0.12,623040,456000,167040
SO-00609,2025-03-06,C0175,P005,1,180000,0.03,174600,120000,54600
SO-00610,2025-03-06,C0375,P008,10,420000,0.05,3990000,3100000,890000
SO-00611,2025-03-06,C0053,P007,5,98000,0,490000,350000,140000
SO-00612,2025-03-06,C0045,P011,2,27000,0.05,51300,32000,19300
SO-00613,2025-03-06,C0117,P001,9,65000,0.1,526500,378000,148500
SO-00614,2025-03-06,C0072,P004,2,47000,0.05,89300,56000,33300
SO-00615,2025-03-06,C0118,P005,7,180000,0.08,1159200,840000,319200
SO-00616,2025-03-06,C0251,P011,6,27000,0.1,145800,96000,49800
SO-00617,2025-03-06,C0067,P004,5,47000,0.05,223250,140000,83250
SO-00618,2025-03-06,C0239,P008,6,420000,0.1,2268000,1860000,408000
SO-00619,2025-03-06,C0401,P011,3,27000,0,81000,48000,33000
SO-00620,2025-03-07,C0187,P008,1,420000,0,420000,310000,110000
SO-00621,2025-03-07,C0144,P008,5,420000,0,2100000,1550000,550000
SO-00622,2025-03-07,C0018,P008,3,420000,0.05,1197000,930000,267000
SO-00623,2025-03-07,C0070,P002,5,59000,0.12,259600,190000,69600
SO-00624,2025-03-07,C0059,P009,2,690000,0.05,1311000,1040000,271000
SO-00625,2025-03-07,C0166,P001,3,65000,0,195000,126000,69000
SO-00626,2025-03-07,C0284,P010,3,72000,0.05,205200,144000,61200
SO-00627,2025-03-07,C0037,P002,13,59000,0.08,705640,494000,211640
SO-00628,2025-03-07,C0157,P004,5,47000,0,235000,140000,95000
SO-00629,2025-03-07,C0375,P002,6,59000,0.08,325680,228000,97680
SO-00630,2025-03-07,C0275,P010,7,72000,0.12,443520,336000,107520
SO-00631,2025-03-07,C0270,P010,1,72000,0,72000,48000,24000
SO-00632,2025-03-07,C0344,P004,2,47000,0,94000,56000,38000
SO-00633,2025-03-08,C0201,P010,2,72000,0.05,136800,96000,40800
SO-00634,2025-03-08,C0295,P011,2,27000,0,54000,32000,22000
SO-00635,2025-03-09,C0346,P004,4,47000,0.05,178600,112000,66600
SO-00636,2025-03-09,C0133,P004,3,47000,0.03,136770,84000,52770
SO-00637,2025-03-09,C0227,P011,2,27000,0.05,51300,32000,19300
SO-00638,2025-03-09,C0166,P002,2,59000,0,118000,76000,42000
SO-00639,2025-03-09,C0296,P007,2,98000,0.12,172480,140000,32480
SO-00640,2025-03-09,C0081,P004,14,47000,0.08,605360,392000,213360
SO-00641,2025-03-09,C0154,P008,3,420000,0.05,1197000,930000,267000
SO-00642,2025-03-09,C0397,P004,2,47000,0,94000,56000,38000
SO-00643,2025-03-09,C0206,P002,1,59000,0,59000,38000,21000
SO-00644,2025-03-10,C0131,P004,12,47000,0.05,535800,336000,199800
SO-00645,2025-03-10,C0185,P011,5,27000,0.05,128250,80000,48250
SO-00646,2025-03-10,C0058,P002,2,59000,0.03,114460,76000,38460
SO-00647,2025-03-10,C0003,P002,3,59000,0.03,171690,114000,57690
SO-00648,2025-03-10,C0322,P001,1,65000,0.05,61750,42000,19750
SO-00649,2025-03-10,C0386,P011,3,27000,0.03,78570,48000,30570
SO-00650,2025-03-10,C0190,P010,5,72000,0.03,349200,240000,109200
SO-00651,2025-03-10,C0337,P006,14,130000,0.12,1601600,1190000,411600
SO-00652,2025-03-10,C0076,P001,1,65000,0.05,61750,42000,19750
SO-00653,2025-03-10,C0139,P011,12,27000,0.1,291600,192000,99600
SO-00654,2025-03-10,C0031,P006,4,130000,0,520000,340000,180000
SO-00655,2025-03-10,C0236,P002,3,59000,0,177000,114000,63000
SO-00656,2025-03-10,C0331,P011,1,27000,0,27000,16000,11000
SO-00657,2025-03-10,C0264,P011,1,27000,0.05,25650,16000,9650
SO-00658,2025-03-11,C0293,P010,1,72000,0,72000,48000,24000
SO-00659,2025-03-11,C0068,P007,10,98000,0.05,931000,700000,231000
SO-00660,2025-03-11,C0178,P011,1,27000,0.05,25650,16000,9650
SO-00661,2025-03-11,C0305,P005,2,180000,0,360000,240000,120000
SO-00662,2025-03-11,C0355,P005,2,180000,0.03,349200,240000,109200
SO-00663,2025-03-11,C0055,P010,13,72000,0.05,889200,624000,265200
SO-00664,2025-03-11,C0265,P004,2,47000,0,94000,56000,38000
SO-00665,2025-03-11,C0393,P002,5,59000,0,295000,190000,105000
SO-00666,2025-03-11,C0092,P010,5,72000,0.05,342000,240000,102000
SO-00667,2025-03-11,C0093,P005,4,180000,0.1,648000,480000,168000
SO-00668,2025-03-11,C0265,P010,1,72000,0.03,69840,48000,21840
SO-00669,2025-03-11,C0025,P003,9,140000,0.1,1134000,855000,279000
SO-00670,2025-03-12,C0275,P011,4,27000,0.05,102600,64000,38600
SO-00671,2025-03-12,C0381,P001,4,65000,0.03,252200,168000,84200
SO-00672,2025-03-12,C0030,P011,3,27000,0,81000,48000,33000
SO-00673,2025-03-12,C0119,P001,7,65000,0.1,409500,294000,115500
SO-00674,2025-03-12,C0096,P004,2,47000,0,94000,56000,38000
SO-00675,2025-03-12,C0117,P001,5,65000,0.05,308750,210000,98750
SO-00676,2025-03-12,C0380,P006,5,130000,0,650000,425000,225000
SO-00677,2025-03-12,C0410,P012,2,320000,0.08,588800,460000,128800
SO-00678,2025-03-12,C0201,P005,2,180000,0,360000,240000,120000
SO-00679,2025-03-12,C0347,P004,5,47000,0,235000,140000,95000
SO-00680,2025-03-12,C0400,P010,4,72000,0.05,273600,192000,81600
SO-00681,2025-03-12,C0080,P003,1,140000,0.03,135800,95000,40800
SO-00682,2025-03-12,C0125,P001,2,65000,0,130000,84000,46000
SO-00683,2025-03-12,C0414,P011,2,27000,0,54000,32000,22000
SO-00684,2025-03-12,C0122,P010,14,72000,0.08,927360,672000,255360
SO-00685,2025-03-13,C0406,P004,5,47000,0.05,223250,140000,83250
SO-00686,2025-03-13,C0236,P010,5,72000,0.05,342000,240000,102000
SO-00687,2025-03-13,C0276,P011,3,27000,0,81000,48000,33000
SO-00688,2025-03-13,C0107,P011,2,27000,0,54000,32000,22000
SO-00689,2025-03-13,C0061,P011,5,27000,0,135000,80000,55000
SO-00690,2025-03-13,C0343,P011,2,27000,0,54000,32000,22000
SO-00691,2025-03-13,C0165,P007,2,98000,0.03,190120,140000,50120
SO-00692,2025-03-13,C0392,P010,2,72000,0.08,132480,96000,36480
SO-00693,2025-03-13,C0419,P002,2,59000,0,118000,76000,42000
SO-00694,2025-03-13,C0300,P001,2,65000,0.05,123500,84000,39500
SO-00695,2025-03-13,C0201,P010,2,72000,0.05,136800,96000,40800
SO-00696,2025-03-13,C0074,P010,9,72000,0.1,583200,432000,151200
SO-00697,2025-03-13,C0350,P007,4,98000,0.05,372400,280000,92400
SO-00698,2025-03-14,C0186,P009,2,690000,0,1380000,1040000,340000
SO-00699,2025-03-14,C0252,P010,2,72000,0.03,139680,96000,43680
SO-00700,2025-03-14,C0040,P002,2,59000,0,118000,76000,42000
SO-00701,2025-03-14,C0267,P002,11,59000,0.1,584100,418000,166100
SO-00702,2025-03-14,C0317,P004,2,47000,0.03,91180,56000,35180
SO-00703,2025-03-14,C0062,P007,3,98000,0.1,264600,210000,54600
SO-00704,2025-03-14,C0387,P010,4,72000,0.03,279360,192000,87360
SO-00705,2025-03-14,C0417,P010,1,72000,0.05,68400,48000,20400
SO-00706,2025-03-14,C0235,P001,1,65000,0.03,63050,42000,21050
SO-00707,2025-03-14,C0137,P006,8,130000,0.12,915200,680000,235200
SO-00708,2025-03-14,C0038,P007,4,98000,0,392000,280000,112000
SO-00709,2025-03-15,C0273,P007,2,98000,0,196000,140000,56000
SO-00710,2025-03-15,C0210,P002,2,59000,0.05,112100,76000,36100
SO-00711,2025-03-15,C0363,P011,10,27000,0.05,256500,160000,96500
SO-00712,2025-03-15,C0299,P003,2,140000,0,280000,190000,90000
