HearingID,Date,CourtID,CaseType,Mode,DurationMinutes,Adjourned,TechIssue
HRG-00426,2025-01-17,CT3,Civil,Hybrid,63,N,N
HRG-00427,2025-01-17,CT3,Criminal,In-person,52,N,N
HRG-00428,2025-01-17,CT3,Appeal,In-person,74,N,N
HRG-00429,2025-01-17,CT3,Commercial,In-person,40,N,N
HRG-00430,2025-01-17,CT3,Appeal,In-person,10,Y,N
HRG-00431,2025-01-17,CT3,Criminal,In-person,10,Y,N
HRG-00432,2025-01-17,CT3,Criminal,In-person,58,N,N
HRG-00433,2025-01-20,CT1,Civil,In-person,34,N,N
HRG-00434,2025-01-20,CT1,Civil,In-person,29,N,N
HRG-00435,2025-01-20,CT1,Civil,In-person,20,N,N
HRG-00436,2025-01-20,CT1,Criminal,In-person,35,N,N
HRG-00437,2025-01-20,CT1,Commercial,In-person,51,N,N
HRG-00438,2025-01-20,CT1,Criminal,In-person,45,N,N
HRG-00439,2025-01-20,CT1,Civil,In-person,61,Y,N
HRG-00440,2025-01-20,CT1,Criminal,In-person,41,N,N
HRG-00441,2025-01-20,CT1,Family,In-person,34,Y,N
HRG-00442,2025-01-20,CT1,Civil,In-person,41,Y,N
HRG-00443,2025-01-20,CT1,Criminal,In-person,46,N,N
HRG-00444,2025-01-20,CT1,Appeal,In-person,35,N,N
HRG-00445,2025-01-20,CT2,Criminal,In-person,38,N,N
HRG-00446,2025-01-20,CT2,Civil,In-person,66,N,N
HRG-00447,2025-01-20,CT2,Family,In-person,75,Y,N
HRG-00448,2025-01-20,CT2,Criminal,In-person,33,N,N
HRG-00449,2025-01-20,CT2,Criminal,In-person,23,N,N
HRG-00450,2025-01-20,CT2,Civil,Hybrid,49,N,N
HRG-00451,2025-01-20,CT2,Family,In-person,37,N,N
HRG-00452,2025-01-20,CT2,Civil,In-person,48,N,N
HRG-00453,2025-01-20,CT3,Civil,In-person,69,N,N
HRG-00454,2025-01-20,CT3,Appeal,In-person,66,Y,N
HRG-00455,2025-01-20,CT3,Criminal,In-person,51,N,N
HRG-00456,2025-01-20,CT3,Civil,In-person,41,N,N
HRG-00457,2025-01-20,CT3,Commercial,In-person,64,N,N
HRG-00458,2025-01-20,CT3,Commercial,In-person,49,N,N
HRG-00459,2025-01-20,CT3,Civil,In-person,10,Y,N
HRG-00460,2025-01-20,CT3,Criminal,In-person,39,Y,N
HRG-00461,2025-01-20,CT3,Criminal,In-person,44,N,N
HRG-00462,2025-01-20,CT3,Civil,In-person,84,N,N
HRG-00463,2025-01-20,CT3,Criminal,In-person,42,N,N
HRG-00464,2025-01-21,CT1,Family,In-person,32,N,N
HRG-00465,2025-01-21,CT1,Appeal,In-person,31,N,N
HRG-00466,2025-01-21,CT1,Civil,In-person,47,N,N
HRG-00467,2025-01-21,CT1,Appeal,In-person,61,N,N
HRG-00468,2025-01-21,CT1,Civil,In-person,49,Y,N
HRG-00469,2025-01-21,CT1,Family,In-person,81,N,N
HRG-00470,2025-01-21,CT1,Commercial,In-person,60,N,N
HRG-00471,2025-01-21,CT1,Civil,In-person,56,Y,N
HRG-00472,2025-01-21,CT1,Criminal,In-person,42,Y,N
HRG-00473,2025-01-21,CT1,Criminal,In-person,45,N,N
HRG-00474,2025-01-21,CT1,Civil,In-person,36,Y,N
HRG-00475,2025-01-21,CT1,Family,In-person,53,Y,N
HRG-00476,2025-01-21,CT1,Civil,In-person,59,N,N
HRG-00477,2025-01-21,CT1,Criminal,In-person,28,N,N
HRG-00478,2025-01-21,CT2,Civil,In-person,60,N,N
HRG-00479,2025-01-21,CT2,Civil,In-person,49,Y,N
HRG-00480,2025-01-21,CT2,Civil,In-person,65,Y,N
HRG-00481,2025-01-21,CT2,Civil,In-person,42,N,N
HRG-00482,2025-01-21,CT2,Civil,In-person,48,Y,N
HRG-00483,2025-01-21,CT2,Civil,In-person,46,N,N
HRG-00484,2025-01-21,CT2,Family,In-person,68,N,N
HRG-00485,2025-01-21,CT3,Criminal,In-person,69,N,N
HRG-00486,2025-01-21,CT3,Criminal,In-person,34,N,N
HRG-00487,2025-01-21,CT3,Civil,In-person,52,N,N
HRG-00488,2025-01-21,CT3,Civil,In-person,51,Y,N
HRG-00489,2025-01-21,CT3,Criminal,In-person,24,N,N
HRG-00490,2025-01-21,CT3,Criminal,In-person,61,N,N
HRG-00491,2025-01-21,CT3,Civil,In-person,35,N,N
HRG-00492,2025-01-21,CT3,Criminal,In-person,42,Y,N
HRG-00493,2025-01-21,CT3,Family,In-person,64,Y,N
HRG-00494,2025-01-21,CT3,Civil,In-person,40,N,N
HRG-00495,2025-01-21,CT3,Civil,In-person,43,N,N
HRG-00496,2025-01-22,CT1,Family,In-person,35,Y,N
HRG-00497,2025-01-22,CT1,Civil,In-person,31,N,N
HRG-00498,2025-01-22,CT1,Criminal,In-person,82,Y,N
HRG-00499,2025-01-22,CT1,Appeal,In-person,56,Y,N
HRG-00500,2025-01-22,CT1,Civil,In-person,51,N,N
HRG-00501,2025-01-22,CT1,Civil,In-person,44,N,N
HRG-00502,2025-01-22,CT1,Family,In-person,45,N,N
HRG-00503,2025-01-22,CT1,Civil,In-person,53,Y,N
HRG-00504,2025-01-22,CT1,Criminal,In-person,45,Y,N
HRG-00505,2025-01-22,CT1,Commercial,In-person,38,Y,N
HRG-00506,2025-01-22,CT2,Civil,In-person,65,Y,N
HRG-00507,2025-01-22,CT2,Criminal,In-person,54,Y,N
HRG-00508,2025-01-22,CT2,Civil,Hybrid,52,N,N
HRG-00509,2025-01-22,CT2,Civil,In-person,64,N,N
HRG-00510,2025-01-22,CT2,Commercial,In-person,34,N,N
HRG-00511,2025-01-22,CT2,Criminal,In-person,29,Y,N
HRG-00512,2025-01-22,CT2,Commercial,Virtual,28,N,Y
HRG-00513,2025-01-22,CT3,Civil,In-person,40,N,N
HRG-00514,2025-01-22,CT3,Criminal,In-person,44,N,N
HRG-00515,2025-01-22,CT3,Civil,In-person,65,Y,N
HRG-00516,2025-01-22,CT3,Appeal,In-person,72,Y,N
HRG-00517,2025-01-22,CT3,Criminal,In-person,45,N,N
HRG-00518,2025-01-22,CT3,Criminal,In-person,67,N,N
HRG-00519,2025-01-22,CT3,Appeal,In-person,48,Y,N
HRG-00520,2025-01-22,CT3,Civil,In-person,50,N,N
HRG-00521,2025-01-22,CT3,Civil,In-person,23,Y,N
HRG-00522,2025-01-22,CT3,Family,In-person,39,N,N
HRG-00523,2025-01-22,CT3,Commercial,In-person,51,Y,N
HRG-00524,2025-01-23,CT1,Criminal,In-person,41,N,N
HRG-00525,2025-01-23,CT1,Civil,In-person,39,N,N
HRG-00526,2025-01-23,CT1,Civil,In-person,45,N,N
HRG-00527,2025-01-23,CT1,Criminal,In-person,76,N,N
HRG-00528,2025-01-23,CT1,Civil,In-person,83,N,N
HRG-00529,2025-01-23,CT1,Family,In-person,42,N,N
HRG-00530,2025-01-23,CT1,Criminal,In-person,72,N,N
HRG-00531,2025-01-23,CT1,Civil,In-person,51,N,N
HRG-00532,2025-01-23,CT1,Civil,In-person,20,N,N
HRG-00533,2025-01-23,CT1,Civil,In-person,44,Y,N
HRG-00534,2025-01-23,CT1,Commercial,In-person,77,N,N
HRG-00535,2025-01-23,CT1,Criminal,In-person,59,Y,N
HRG-00536,2025-01-23,CT2,Civil,In-person,34,N,N
HRG-00537,2025-01-23,CT2,Civil,In-person,55,N,N
HRG-00538,2025-01-23,CT2,Commercial,In-person,83,N,N
HRG-00539,2025-01-23,CT2,Civil,In-person,71,N,N
HRG-00540,2025-01-23,CT2,Appeal,In-person,40,N,N
HRG-00541,2025-01-23,CT2,Appeal,In-person,57,Y,N
HRG-00542,2025-01-23,CT2,Criminal,In-person,51,N,N
HRG-00543,2025-01-23,CT2,Appeal,In-person,65,Y,N
HRG-00544,2025-01-23,CT2,Family,In-person,43,N,N
HRG-00545,2025-01-23,CT2,Criminal,In-person,67,N,N
HRG-00546,2025-01-23,CT2,Appeal,In-person,34,N,N
HRG-00547,2025-01-23,CT3,Criminal,In-person,44,Y,N
HRG-00548,2025-01-23,CT3,Family,In-person,21,Y,N
HRG-00549,2025-01-23,CT3,Criminal,In-person,52,N,N
HRG-00550,2025-01-23,CT3,Family,In-person,62,Y,N
HRG-00551,2025-01-23,CT3,Civil,In-person,84,N,N
HRG-00552,2025-01-23,CT3,Civil,In-person,33,N,N
HRG-00553,2025-01-23,CT3,Commercial,In-person,47,N,N
HRG-00554,2025-01-23,CT3,Civil,In-person,50,N,N
HRG-00555,2025-01-23,CT3,Family,In-person,39,N,N
HRG-00556,2025-01-23,CT3,Commercial,In-person,50,N,N
HRG-00557,2025-01-23,CT3,Criminal,In-person,53,N,N
HRG-00558,2025-01-24,CT1,Appeal,In-person,45,N,N
HRG-00559,2025-01-24,CT1,Commercial,In-person,54,N,N
HRG-00560,2025-01-24,CT1,Civil,In-person,59,N,N
HRG-00561,2025-01-24,CT1,Commercial,In-person,11,N,N
HRG-00562,2025-01-24,CT1,Civil,In-person,53,N,N
HRG-00563,2025-01-24,CT1,Commercial,In-person,49,N,N
HRG-00564,2025-01-24,CT1,Commercial,In-person,46,N,N
HRG-00565,2025-01-24,CT1,Family,In-person,30,Y,N
HRG-00566,2025-01-24,CT1,Civil,In-person,46,N,N
HRG-00567,2025-01-24,CT1,Criminal,In-person,19,N,N
HRG-00568,2025-01-24,CT1,Civil,In-person,71,Y,N
HRG-00569,2025-01-24,CT1,Civil,In-person,46,N,N
HRG-00570,2025-01-24,CT1,Family,In-person,65,Y,N
HRG-00571,2025-01-24,CT1,Civil,In-person,35,N,N
HRG-00572,2025-01-24,CT2,Commercial,In-person,61,N,N
HRG-00573,2025-01-24,CT2,Criminal,In-person,40,Y,N
HRG-00574,2025-01-24,CT2,Commercial,In-person,24,N,N
HRG-00575,2025-01-24,CT2,Criminal,In-person,62,N,N
HRG-00576,2025-01-24,CT2,Criminal,In-person,41,Y,N
HRG-00577,2025-01-24,CT2,Appeal,In-person,38,N,N
HRG-00578,2025-01-24,CT2,Family,In-person,63,N,N
HRG-00579,2025-01-24,CT2,Civil,In-person,44,N,N
HRG-00580,2025-01-24,CT3,Civil,In-person,67,Y,N
HRG-00581,2025-01-24,CT3,Commercial,In-person,20,N,N
HRG-00582,2025-01-24,CT3,Civil,In-person,44,Y,N
HRG-00583,2025-01-24,CT3,Criminal,In-person,59,N,N
HRG-00584,2025-01-24,CT3,Commercial,In-person,39,Y,N
HRG-00585,2025-01-24,CT3,Criminal,In-person,57,N,N
HRG-00586,2025-01-24,CT3,Civil,In-person,34,N,N
HRG-00587,2025-01-24,CT3,Commercial,In-person,47,N,N
HRG-00588,2025-01-24,CT3,Civil,In-person,26,N,N
HRG-00589,2025-01-24,CT3,Civil,In-person,57,N,N
HRG-00590,2025-01-24,CT3,Criminal,In-person,61,N,N
HRG-00591,2025-01-24,CT3,Appeal,In-person,36,Y,N
HRG-00592,2025-01-27,CT1,Civil,In-person,46,N,N
HRG-00593,2025-01-27,CT1,Family,In-person,46,Y,N
HRG-00594,2025-01-27,CT1,Criminal,In-person,40,Y,N
HRG-00595,2025-01-27,CT1,Civil,In-person,69,Y,N
HRG-00596,2025-01-27,CT1,Civil,In-person,38,Y,N
HRG-00597,2025-01-27,CT1,Civil,In-person,52,N,N
HRG-00598,2025-01-27,CT1,Family,In-person,35,N,N
HRG-00599,2025-01-27,CT1,Commercial,In-person,40,N,N
HRG-00600,2025-01-27,CT1,Family,In-person,47,N,N
HRG-00601,2025-01-27,CT1,Civil,In-person,55,Y,N
HRG-00602,2025-01-27,CT1,Civil,In-person,39,N,N
HRG-00603,2025-01-27,CT1,Civil,In-person,37,N,N
HRG-00604,2025-01-27,CT1,Appeal,In-person,19,N,N
HRG-00605,2025-01-27,CT2,Criminal,In-person,34,Y,N
HRG-00606,2025-01-27,CT2,Criminal,In-person,66,N,N
HRG-00607,2025-01-27,CT2,Commercial,In-person,51,Y,N
HRG-00608,2025-01-27,CT2,Civil,In-person,38,N,N
HRG-00609,2025-01-27,CT2,Appeal,In-person,53,N,N
HRG-00610,2025-01-27,CT2,Commercial,In-person,48,N,N
HRG-00611,2025-01-27,CT2,Civil,In-person,62,N,N
HRG-00612,2025-01-27,CT2,Civil,In-person,10,Y,N
HRG-00613,2025-01-27,CT2,Civil,In-person,67,Y,N
HRG-00614,2025-01-27,CT2,Criminal,Hybrid,24,N,N
HRG-00615,2025-01-27,CT3,Commercial,In-person,44,Y,N
HRG-00616,2025-01-27,CT3,Family,In-person,47,N,N
HRG-00617,2025-01-27,CT3,Commercial,In-person,63,Y,N
HRG-00618,2025-01-27,CT3,Civil,In-person,52,Y,N
HRG-00619,2025-01-27,CT3,Appeal,In-person,53,N,N
HRG-00620,2025-01-27,CT3,Criminal,In-person,49,N,N
HRG-00621,2025-01-27,CT3,Civil,In-person,50,N,N
HRG-00622,2025-01-27,CT3,Appeal,In-person,49,N,N
HRG-00623,2025-01-27,CT3,Criminal,In-person,17,N,N
HRG-00624,2025-01-27,CT3,Civil,In-person,40,N,N
HRG-00625,2025-01-28,CT1,Criminal,In-person,30,N,N
HRG-00626,2025-01-28,CT1,Commercial,In-person,23,N,N
HRG-00627,2025-01-28,CT1,Civil,In-person,52,N,N
HRG-00628,2025-01-28,CT1,Commercial,In-person,46,N,N
HRG-00629,2025-01-28,CT1,Civil,In-person,29,N,N
HRG-00630,2025-01-28,CT1,Civil,In-person,52,N,N
HRG-00631,2025-01-28,CT1,Civil,In-person,36,N,N
HRG-00632,2025-01-28,CT1,Civil,In-person,48,N,N
HRG-00633,2025-01-28,CT1,Criminal,In-person,52,N,N
HRG-00634,2025-01-28,CT1,Appeal,In-person,60,N,N
HRG-00635,2025-01-28,CT1,Family,In-person,21,Y,N
HRG-00636,2025-01-28,CT1,Commercial,In-person,64,Y,N
HRG-00637,2025-01-28,CT1,Appeal,In-person,57,N,N
HRG-00638,2025-01-28,CT1,Civil,In-person,31,Y,N
HRG-00639,2025-01-28,CT2,Criminal,In-person,54,Y,N
HRG-00640,2025-01-28,CT2,Family,In-person,26,N,N
HRG-00641,2025-01-28,CT2,Civil,In-person,58,N,N
HRG-00642,2025-01-28,CT2,Criminal,In-person,30,N,N
HRG-00643,2025-01-28,CT2,Criminal,In-person,49,Y,N
HRG-00644,2025-01-28,CT2,Criminal,In-person,56,Y,N
HRG-00645,2025-01-28,CT2,Appeal,In-person,51,N,N
HRG-00646,2025-01-28,CT2,Criminal,In-person,37,N,N
HRG-00647,2025-01-28,CT2,Civil,In-person,37,N,N
HRG-00648,2025-01-28,CT2,Family,In-person,66,N,N
HRG-00649,2025-01-28,CT2,Criminal,In-person,40,N,N
HRG-00650,2025-01-28,CT3,Criminal,In-person,46,N,N
HRG-00651,2025-01-28,CT3,Criminal,In-person,72,N,N
HRG-00652,2025-01-28,CT3,Commercial,In-person,60,N,N
HRG-00653,2025-01-28,CT3,Appeal,In-person,65,Y,N
HRG-00654,2025-01-28,CT3,Appeal,In-person,72,N,N
HRG-00655,2025-01-28,CT3,Appeal,In-person,38,N,N
HRG-00656,2025-01-28,CT3,Civil,Virtual,52,Y,N
HRG-00657,2025-01-28,CT3,Family,In-person,29,N,N
HRG-00658,2025-01-28,CT3,Commercial,In-person,58,Y,N
HRG-00659,2025-01-28,CT3,Civil,In-person,83,N,N
HRG-00660,2025-01-28,CT3,Civil,In-person,29,N,N
HRG-00661,2025-01-28,CT3,Family,In-person,57,N,N
HRG-00662,2025-01-29,CT1,Criminal,In-person,34,N,N
HRG-00663,2025-01-29,CT1,Criminal,In-person,58,N,N
HRG-00664,2025-01-29,CT1,Criminal,In-person,57,N,N
HRG-00665,2025-01-29,CT1,Commercial,In-person,36,N,N
HRG-00666,2025-01-29,CT1,Civil,In-person,49,Y,N
HRG-00667,2025-01-29,CT1,Criminal,In-person,58,N,N
HRG-00668,2025-01-29,CT1,Family,In-person,46,N,N
HRG-00669,2025-01-29,CT1,Family,In-person,23,Y,N
HRG-00670,2025-01-29,CT1,Criminal,In-person,57,N,N
HRG-00671,2025-01-29,CT1,Civil,In-person,50,Y,N
HRG-00672,2025-01-29,CT1,Commercial,In-person,46,Y,N
HRG-00673,2025-01-29,CT2,Criminal,In-person,49,Y,N
HRG-00674,2025-01-29,CT2,Civil,In-person,50,N,N
HRG-00675,2025-01-29,CT2,Civil,In-person,67,N,N
HRG-00676,2025-01-29,CT2,Family,In-person,62,N,N
HRG-00677,2025-01-29,CT2,Family,In-person,17,N,N
HRG-00678,2025-01-29,CT2,Appeal,In-person,53,N,N
HRG-00679,2025-01-29,CT2,Civil,In-person,36,Y,N
HRG-00680,2025-01-29,CT3,Criminal,In-person,49,N,N
HRG-00681,2025-01-29,CT3,Commercial,In-person,70,N,N
HRG-00682,2025-01-29,CT3,Commercial,In-person,31,N,N
HRG-00683,2025-01-29,CT3,Family,In-person,23,N,N
HRG-00684,2025-01-29,CT3,Civil,In-person,78,N,N
HRG-00685,2025-01-29,CT3,Criminal,In-person,44,N,N
HRG-00686,2025-01-29,CT3,Civil,In-person,40,N,N
HRG-00687,2025-01-29,CT3,Criminal,In-person,43,N,N
HRG-00688,2025-01-29,CT3,Civil,In-person,42,N,N
HRG-00689,2025-01-30,CT1,Civil,In-person,37,N,N
HRG-00690,2025-01-30,CT1,Family,In-person,43,Y,N
HRG-00691,2025-01-30,CT1,Civil,In-person,10,N,N
HRG-00692,2025-01-30,CT1,Commercial,In-person,43,N,N
HRG-00693,2025-01-30,CT1,Criminal,In-person,64,N,N
HRG-00694,2025-01-30,CT1,Criminal,In-person,37,N,N
HRG-00695,2025-01-30,CT1,Criminal,In-person,43,N,N
HRG-00696,2025-01-30,CT1,Civil,In-person,38,N,N
HRG-00697,2025-01-30,CT1,Commercial,In-person,53,N,N
HRG-00698,2025-01-30,CT1,Criminal,In-person,54,N,N
HRG-00699,2025-01-30,CT1,Family,In-person,38,N,N
HRG-00700,2025-01-30,CT1,Appeal,In-person,45,N,N
HRG-00701,2025-01-30,CT1,Civil,In-person,20,N,N
HRG-00702,2025-01-30,CT1,Commercial,In-person,10,N,N
HRG-00703,2025-01-30,CT1,Commercial,In-person,64,N,N
HRG-00704,2025-01-30,CT2,Civil,In-person,78,Y,N
HRG-00705,2025-01-30,CT2,Family,In-person,52,N,N
HRG-00706,2025-01-30,CT2,Criminal,In-person,19,N,N
HRG-00707,2025-01-30,CT2,Civil,In-person,34,N,N
HRG-00708,2025-01-30,CT2,Family,In-person,45,N,N
HRG-00709,2025-01-30,CT2,Commercial,In-person,42,N,N
HRG-00710,2025-01-30,CT2,Criminal,In-person,34,N,N
HRG-00711,2025-01-30,CT2,Commercial,In-person,31,N,N
HRG-00712,2025-01-30,CT2,Civil,In-person,63,Y,N
HRG-00713,2025-01-30,CT2,Civil,In-person,35,N,N
HRG-00714,2025-01-30,CT2,Civil,In-person,40,Y,N
HRG-00715,2025-01-30,CT3,Commercial,In-person,50,N,N
HRG-00716,2025-01-30,CT3,Commercial,In-person,48,N,N
HRG-00717,2025-01-30,CT3,Family,In-person,38,N,N
HRG-00718,2025-01-30,CT3,Criminal,In-person,59,Y,N
HRG-00719,2025-01-30,CT3,Commercial,In-person,37,N,N
HRG-00720,2025-01-30,CT3,Criminal,In-person,52,Y,N
HRG-00721,2025-01-30,CT3,Criminal,In-person,67,Y,N
HRG-00722,2025-01-30,CT3,Appeal,In-person,32,N,N
HRG-00723,2025-01-30,CT3,Civil,In-person,18,N,N
HRG-00724,2025-01-30,CT3,Civil,In-person,66,Y,N
HRG-00725,2025-01-30,CT3,Criminal,In-person,68,Y,N
HRG-00726,2025-01-30,CT3,Criminal,In-person,35,N,N
HRG-00727,2025-01-31,CT1,Civil,In-person,68,N,N
HRG-00728,2025-01-31,CT1,Civil,In-person,48,N,N
HRG-00729,2025-01-31,CT1,Civil,In-person,48,N,N
HRG-00730,2025-01-31,CT1,Civil,In-person,74,N,N
HRG-00731,2025-01-31,CT1,Criminal,In-person,65,N,N
HRG-00732,2025-01-31,CT1,Criminal,In-person,40,N,N
HRG-00733,2025-01-31,CT1,Commercial,Virtual,52,N,N
HRG-00734,2025-01-31,CT1,Commercial,In-person,38,Y,N
HRG-00735,2025-01-31,CT1,Civil,In-person,66,Y,N
HRG-00736,2025-01-31,CT1,Civil,Hybrid,16,N,N
HRG-00737,2025-01-31,CT1,Criminal,In-person,63,N,N
HRG-00738,2025-01-31,CT1,Criminal,In-person,65,N,N
HRG-00739,2025-01-31,CT1,Civil,In-person,50,N,N
HRG-00740,2025-01-31,CT1,Commercial,In-person,60,N,N
HRG-00741,2025-01-31,CT2,Commercial,In-person,42,N,N
HRG-00742,2025-01-31,CT2,Family,In-person,45,N,N
HRG-00743,2025-01-31,CT2,Family,In-person,43,N,N
HRG-00744,2025-01-31,CT2,Commercial,In-person,37,Y,N
HRG-00745,2025-01-31,CT2,Criminal,In-person,50,N,N
HRG-00746,2025-01-31,CT2,Commercial,In-person,55,N,N
HRG-00747,2025-01-31,CT2,Civil,In-person,63,N,N
HRG-00748,2025-01-31,CT2,Criminal,In-person,64,N,N
HRG-00749,2025-01-31,CT2,Family,Virtual,54,N,N
HRG-00750,2025-01-31,CT2,Civil,Virtual,27,N,N
HRG-00751,2025-01-31,CT3,Family,In-person,56,N,N
HRG-00752,2025-01-31,CT3,Criminal,In-person,51,N,N
HRG-00753,2025-01-31,CT3,Family,In-person,43,Y,N
HRG-00754,2025-01-31,CT3,Criminal,In-person,51,N,N
HRG-00755,2025-01-31,CT3,Appeal,In-person,27,N,N
HRG-00756,2025-01-31,CT3,Civil,Hybrid,61,Y,N
HRG-00757,2025-01-31,CT3,Civil,In-person,46,Y,N
HRG-00758,2025-01-31,CT3,Criminal,In-person,34,N,N
HRG-00759,2025-01-31,CT3,Criminal,In-person,18,Y,N
HRG-00760,2025-02-03,CT1,Civil,In-person,48,N,N
HRG-00761,2025-02-03,CT1,Civil,In-person,31,N,N
HRG-00762,2025-02-03,CT1,Civil,Virtual,57,N,N
HRG-00763,2025-02-03,CT1,Civil,In-person,40,N,N
HRG-00764,2025-02-03,CT1,Civil,In-person,47,Y,N
HRG-00765,2025-02-03,CT1,Criminal,In-person,80,N,N
HRG-00766,2025-02-03,CT1,Civil,In-person,20,Y,N
HRG-00767,2025-02-03,CT1,Commercial,In-person,49,N,N
HRG-00768,2025-02-03,CT1,Family,In-person,22,N,N
HRG-00769,2025-02-03,CT1,Family,In-person,55,N,N
HRG-00770,2025-02-03,CT2,Criminal,In-person,63,N,N
HRG-00771,2025-02-03,CT2,Civil,In-person,38,Y,N
HRG-00772,2025-02-03,CT2,Civil,In-person,57,N,N
HRG-00773,2025-02-03,CT2,Civil,In-person,37,N,N
HRG-00774,2025-02-03,CT2,Civil,In-person,59,Y,N
HRG-00775,2025-02-03,CT2,Commercial,In-person,25,N,N
HRG-00776,2025-02-03,CT3,Commercial,In-person,48,N,N
HRG-00777,2025-02-03,CT3,Criminal,In-person,65,N,N
HRG-00778,2025-02-03,CT3,Criminal,In-person,74,N,N
HRG-00779,2025-02-03,CT3,Criminal,In-person,53,N,N
HRG-00780,2025-02-03,CT3,Criminal,In-person,38,N,N
HRG-00781,2025-02-03,CT3,Family,In-person,51,Y,N
HRG-00782,2025-02-03,CT3,Appeal,In-person,28,N,N
HRG-00783,2025-02-03,CT3,Commercial,In-person,45,N,N
HRG-00784,2025-02-03,CT3,Civil,In-person,46,N,N
HRG-00785,2025-02-04,CT1,Civil,In-person,69,N,N
HRG-00786,2025-02-04,CT1,Appeal,In-person,68,N,N
HRG-00787,2025-02-04,CT1,Civil,In-person,24,Y,N
HRG-00788,2025-02-04,CT1,Criminal,In-person,47,N,N
HRG-00789,2025-02-04,CT1,Criminal,In-person,39,N,N
HRG-00790,2025-02-04,CT1,Family,In-person,21,N,N
HRG-00791,2025-02-04,CT1,Criminal,In-person,53,N,N
HRG-00792,2025-02-04,CT1,Civil,In-person,28,N,N
HRG-00793,2025-02-04,CT1,Civil,Virtual,38,N,N
HRG-00794,2025-02-04,CT1,Family,In-person,37,N,N
HRG-00795,2025-02-04,CT1,Criminal,In-person,47,N,N
HRG-00796,2025-02-04,CT1,Commercial,In-person,55,N,N
HRG-00797,2025-02-04,CT1,Civil,In-person,48,N,N
HRG-00798,2025-02-04,CT1,Civil,In-person,36,N,N
HRG-00799,2025-02-04,CT2,Criminal,In-person,48,N,N
HRG-00800,2025-02-04,CT2,Family,In-person,33,Y,N
HRG-00801,2025-02-04,CT2,Commercial,In-person,73,Y,N
HRG-00802,2025-02-04,CT2,Criminal,In-person,70,N,N
HRG-00803,2025-02-04,CT2,Family,In-person,43,N,N
HRG-00804,2025-02-04,CT2,Family,In-person,28,N,N
HRG-00805,2025-02-04,CT2,Civil,Virtual,28,N,Y
HRG-00806,2025-02-04,CT3,Criminal,In-person,56,N,N
HRG-00807,2025-02-04,CT3,Criminal,In-person,65,Y,N
HRG-00808,2025-02-04,CT3,Civil,In-person,40,N,N
HRG-00809,2025-02-04,CT3,Appeal,In-person,45,Y,N
HRG-00810,2025-02-04,CT3,Family,In-person,59,N,N
HRG-00811,2025-02-04,CT3,Civil,In-person,52,Y,N
HRG-00812,2025-02-04,CT3,Criminal,In-person,56,N,N
HRG-00813,2025-02-04,CT3,Family,In-person,56,N,N
HRG-00814,2025-02-04,CT3,Criminal,In-person,21,N,N
HRG-00815,2025-02-04,CT3,Civil,In-person,21,N,N
HRG-00816,2025-02-04,CT3,Appeal,In-person,54,Y,N
HRG-00817,2025-02-04,CT3,Commercial,In-person,63,Y,N
HRG-00818,2025-02-04,CT3,Appeal,In-person,36,N,N
HRG-00819,2025-02-05,CT1,Criminal,In-person,24,N,N
HRG-00820,2025-02-05,CT1,Criminal,In-person,68,N,N
HRG-00821,2025-02-05,CT1,Appeal,In-person,59,N,N
HRG-00822,2025-02-05,CT1,Family,In-person,31,N,N
HRG-00823,2025-02-05,CT1,Criminal,In-person,54,Y,N
HRG-00824,2025-02-05,CT1,Criminal,In-person,39,Y,N
HRG-00825,2025-02-05,CT1,Criminal,Hybrid,37,N,Y
HRG-00826,2025-02-05,CT1,Commercial,In-person,23,N,N
HRG-00827,2025-02-05,CT1,Commercial,In-person,65,Y,N
HRG-00828,2025-02-05,CT1,Family,In-person,48,N,N
HRG-00829,2025-02-05,CT1,Civil,In-person,70,N,N
HRG-00830,2025-02-05,CT1,Family,In-person,40,N,N
HRG-00831,2025-02-05,CT1,Commercial,In-person,44,N,N
HRG-00832,2025-02-05,CT1,Criminal,In-person,39,N,N
HRG-00833,2025-02-05,CT1,Commercial,In-person,51,N,N
HRG-00834,2025-02-05,CT2,Criminal,In-person,49,N,N
HRG-00835,2025-02-05,CT2,Commercial,In-person,61,Y,N
HRG-00836,2025-02-05,CT2,Criminal,In-person,46,N,N
HRG-00837,2025-02-05,CT2,Civil,In-person,37,N,N
HRG-00838,2025-02-05,CT2,Commercial,In-person,47,Y,N
HRG-00839,2025-02-05,CT2,Commercial,In-person,68,N,N
HRG-00840,2025-02-05,CT3,Criminal,In-person,63,N,N
HRG-00841,2025-02-05,CT3,Civil,In-person,48,N,N
HRG-00842,2025-02-05,CT3,Criminal,In-person,25,N,N
HRG-00843,2025-02-05,CT3,Civil,In-person,31,Y,N
HRG-00844,2025-02-05,CT3,Criminal,In-person,46,N,N
HRG-00845,2025-02-05,CT3,Criminal,In-person,72,Y,N
HRG-00846,2025-02-05,CT3,Appeal,In-person,44,N,N
HRG-00847,2025-02-05,CT3,Criminal,In-person,61,Y,N
HRG-00848,2025-02-05,CT3,Criminal,In-person,49,N,N
HRG-00849,2025-02-06,CT1,Criminal,In-person,66,Y,N
HRG-00850,2025-02-06,CT1,Commercial,In-person,35,N,N
HRG-00851,2025-02-06,CT1,Criminal,In-person,79,Y,N
