ShipmentID,ShipDate,DeliveredDate,RouteID,Carrier,WeightKg,PromisedDays,ActualDays,OnTime,FreightCostNGN
SHP-2025-00301,2025-02-07,2025-02-09,R01,Fleet A,2229,2,2,Y,1009803
SHP-2025-00302,2025-02-07,2025-02-08,R03,Fleet B,1932,1,1,Y,162812
SHP-2025-00303,2025-02-07,2025-02-08,R08,Fleet A,1676,1,1,Y,386468
SHP-2025-00304,2025-02-10,2025-02-12,R04,Fleet A,2199,2,2,Y,691108
SHP-2025-00305,2025-02-10,2025-02-12,R01,Fleet A,2876,2,2,Y,1236983
SHP-2025-00306,2025-02-10,2025-02-11,R07,Fleet B,2776,1,1,Y,482702
SHP-2025-00307,2025-02-10,2025-02-11,R03,Partner Haulage,2332,1,1,Y,224054
SHP-2025-00308,2025-02-10,2025-02-13,R03,Fleet B,1134,1,3,N,123226
SHP-2025-00309,2025-02-10,2025-02-12,R01,Partner Haulage,2011,2,2,Y,843877
SHP-2025-00310,2025-02-10,2025-02-11,R08,Fleet B,2643,1,1,Y,615786
SHP-2025-00311,2025-02-10,2025-02-13,R04,Fleet A,1868,2,3,N,669426
SHP-2025-00312,2025-02-11,2025-02-12,R05,Fleet A,1304,1,1,Y,328628
SHP-2025-00313,2025-02-11,2025-02-13,R02,Partner Haulage,2773,2,2,Y,1047041
SHP-2025-00314,2025-02-11,2025-02-14,R07,Fleet B,354,1,3,N,67339
SHP-2025-00315,2025-02-11,2025-02-13,R10,Fleet A,718,2,2,Y,263928
SHP-2025-00316,2025-02-11,2025-02-15,R04,Fleet B,1621,2,4,N,587534
SHP-2025-00317,2025-02-11,2025-02-13,R01,Fleet A,50,2,2,Y,35522
SHP-2025-00318,2025-02-11,2025-02-12,R03,Partner Haulage,1223,1,1,Y,118702
SHP-2025-00319,2025-02-11,2025-02-12,R06,Fleet A,1098,1,1,Y,80864
SHP-2025-00320,2025-02-12,2025-02-14,R10,Partner Haulage,1010,2,2,Y,350417
SHP-2025-00321,2025-02-12,2025-02-15,R09,Fleet A,958,3,3,Y,658602
SHP-2025-00322,2025-02-12,2025-02-13,R07,Fleet B,3511,1,1,Y,562279
SHP-2025-00323,2025-02-12,2025-02-15,R09,Fleet A,1562,3,3,Y,965278
SHP-2025-00324,2025-02-12,2025-02-13,R03,Fleet A,3518,1,1,Y,340936
SHP-2025-00325,2025-02-12,2025-02-14,R04,Fleet A,3407,2,2,Y,1369039
SHP-2025-00326,2025-02-12,2025-02-13,R08,Fleet B,2214,1,1,Y,429269
SHP-2025-00327,2025-02-12,2025-02-14,R02,Fleet A,3024,2,2,Y,1096843
SHP-2025-00328,2025-02-12,2025-02-13,R08,Fleet A,1772,1,1,Y,391887
SHP-2025-00329,2025-02-12,2025-02-13,R03,Fleet A,2018,1,1,Y,192298
SHP-2025-00330,2025-02-12,2025-02-14,R01,Partner Haulage,752,2,2,Y,327979
SHP-2025-00331,2025-02-13,2025-02-15,R04,Fleet B,478,2,2,Y,170561
SHP-2025-00332,2025-02-13,2025-02-14,R03,Fleet B,1497,1,1,Y,153503
SHP-2025-00333,2025-02-13,2025-02-14,R06,Fleet A,2316,1,1,Y,132881
SHP-2025-00334,2025-02-13,2025-02-14,R08,Fleet A,3106,1,1,Y,692863
SHP-2025-00335,2025-02-13,2025-02-15,R04,Partner Haulage,780,2,2,Y,291032
SHP-2025-00336,2025-02-13,2025-02-15,R07,Partner Haulage,2404,1,2,N,363561
SHP-2025-00337,2025-02-13,2025-02-14,R06,Fleet A,3773,1,1,Y,220222
SHP-2025-00338,2025-02-13,2025-02-14,R06,Fleet B,448,1,1,Y,38248
SHP-2025-00339,2025-02-13,2025-02-14,R08,Partner Haulage,372,1,1,Y,95098
SHP-2025-00340,2025-02-13,2025-02-16,R09,Fleet B,1815,3,3,Y,1071716
SHP-2025-00341,2025-02-13,2025-02-14,R03,Fleet B,2941,1,1,Y,259585
SHP-2025-00342,2025-02-13,2025-02-14,R03,Fleet B,3213,1,1,Y,297570
SHP-2025-00343,2025-02-13,2025-02-14,R03,Fleet B,2017,1,1,Y,207357
SHP-2025-00344,2025-02-13,2025-02-15,R01,Fleet A,786,2,2,Y,348344
SHP-2025-00345,2025-02-14,2025-02-15,R06,Fleet A,2900,1,1,Y,173095
SHP-2025-00346,2025-02-14,2025-02-16,R04,Fleet A,1405,2,2,Y,544145
SHP-2025-00347,2025-02-14,2025-02-15,R06,Fleet B,1210,1,1,Y,77535
SHP-2025-00348,2025-02-14,2025-02-16,R01,Fleet B,2385,2,2,Y,1080299
SHP-2025-00349,2025-02-14,2025-02-16,R04,Fleet B,997,2,2,Y,373970
SHP-2025-00350,2025-02-14,2025-02-15,R07,Fleet A,2988,1,1,Y,457101
SHP-2025-00351,2025-02-14,2025-02-16,R04,Fleet A,2240,2,2,Y,759986
SHP-2025-00352,2025-02-15,2025-02-17,R10,Fleet A,3369,2,2,Y,1139887
SHP-2025-00353,2025-02-15,2025-02-17,R01,Fleet A,1921,2,2,Y,765808
SHP-2025-00354,2025-02-15,2025-02-16,R03,Fleet A,567,1,1,Y,65512
SHP-2025-00355,2025-02-15,2025-02-17,R04,Fleet A,468,2,2,Y,190768
SHP-2025-00356,2025-02-15,2025-02-17,R01,Fleet A,2375,2,2,Y,966451
SHP-2025-00357,2025-02-15,2025-02-17,R01,Fleet A,3085,2,2,Y,1269845
SHP-2025-00358,2025-02-15,2025-02-16,R07,Fleet A,3795,1,1,Y,577468
SHP-2025-00359,2025-02-15,2025-02-16,R05,Fleet A,1181,1,1,Y,373656
SHP-2025-00360,2025-02-15,2025-02-16,R06,Fleet A,2017,1,1,Y,123047
SHP-2025-00361,2025-02-15,2025-02-17,R10,Fleet A,2102,2,2,Y,782800
SHP-2025-00362,2025-02-15,2025-02-17,R10,Fleet A,1278,2,2,Y,428407
SHP-2025-00363,2025-02-15,2025-02-17,R01,Fleet A,1067,2,2,Y,462093
SHP-2025-00364,2025-02-15,2025-02-17,R04,Partner Haulage,1671,2,2,Y,628492
SHP-2025-00365,2025-02-15,2025-02-18,R03,Fleet B,2993,1,3,N,271270
SHP-2025-00366,2025-02-16,2025-02-18,R04,Fleet A,2047,2,2,Y,762227
SHP-2025-00367,2025-02-16,2025-02-20,R09,Fleet B,475,3,4,N,345223
SHP-2025-00368,2025-02-16,2025-02-17,R05,Partner Haulage,464,1,1,Y,139142
SHP-2025-00369,2025-02-16,2025-02-18,R02,Fleet B,1284,2,2,Y,436787
SHP-2025-00370,2025-02-16,2025-02-20,R02,Fleet B,517,2,4,N,200304
SHP-2025-00371,2025-02-16,2025-02-18,R02,Fleet B,1985,2,2,Y,664338
SHP-2025-00372,2025-02-16,2025-02-17,R03,Fleet A,1344,1,1,Y,124784
SHP-2025-00373,2025-02-16,2025-02-18,R01,Fleet A,2229,2,2,Y,913223
SHP-2025-00374,2025-02-16,2025-02-18,R02,Fleet B,1425,2,2,Y,518719
SHP-2025-00375,2025-02-17,2025-02-18,R06,Fleet B,2470,1,1,Y,154919
SHP-2025-00376,2025-02-17,2025-02-18,R05,Fleet A,797,1,1,Y,225261
SHP-2025-00377,2025-02-17,2025-02-20,R07,Fleet B,2931,1,3,N,452606
SHP-2025-00378,2025-02-17,2025-02-19,R01,Partner Haulage,2240,2,2,Y,939487
SHP-2025-00379,2025-02-17,2025-02-20,R09,Fleet A,2911,3,3,Y,1995734
SHP-2025-00380,2025-02-17,2025-02-18,R08,Partner Haulage,500,1,1,Y,122113
SHP-2025-00381,2025-02-17,2025-02-18,R08,Fleet A,1541,1,1,Y,353635
SHP-2025-00382,2025-02-17,2025-02-18,R08,Fleet A,2212,1,1,Y,510287
SHP-2025-00383,2025-02-17,2025-02-20,R04,Partner Haulage,1206,2,3,N,436301
SHP-2025-00384,2025-02-17,2025-02-18,R05,Fleet A,1247,1,1,Y,353748
SHP-2025-00385,2025-02-17,2025-02-20,R09,Fleet B,1051,3,3,Y,677768
SHP-2025-00386,2025-02-17,2025-02-21,R04,Fleet B,2466,2,4,N,780734
SHP-2025-00387,2025-02-17,2025-02-18,R03,Fleet B,1962,1,1,Y,196668
SHP-2025-00388,2025-02-17,2025-02-18,R03,Fleet B,1639,1,1,Y,152465
SHP-2025-00389,2025-02-18,2025-02-19,R06,Partner Haulage,1689,1,1,Y,112416
SHP-2025-00390,2025-02-18,2025-02-19,R08,Fleet A,2066,1,1,Y,488913
SHP-2025-00391,2025-02-18,2025-02-21,R05,Fleet A,2036,1,3,N,560150
SHP-2025-00392,2025-02-18,2025-02-19,R03,Fleet B,1115,1,1,Y,116771
SHP-2025-00393,2025-02-18,2025-02-19,R08,Partner Haulage,3183,1,1,Y,747477
SHP-2025-00394,2025-02-18,2025-02-19,R06,Fleet A,2947,1,1,Y,165930
SHP-2025-00395,2025-02-18,2025-02-19,R06,Fleet B,1677,1,1,Y,105869
SHP-2025-00396,2025-02-18,2025-02-20,R04,Partner Haulage,643,2,2,Y,230874
SHP-2025-00397,2025-02-18,2025-02-21,R07,Fleet B,3130,1,3,N,425897
SHP-2025-00398,2025-02-18,2025-02-22,R10,Fleet A,2168,2,4,N,736005
SHP-2025-00399,2025-02-18,2025-02-19,R03,Fleet B,393,1,1,Y,49501
SHP-2025-00400,2025-02-19,2025-02-21,R04,Fleet B,1646,2,2,Y,586700
SHP-2025-00401,2025-02-19,2025-02-22,R07,Fleet B,3806,1,3,N,529157
SHP-2025-00402,2025-02-19,2025-02-20,R06,Fleet A,1535,1,1,Y,113082
SHP-2025-00403,2025-02-19,2025-02-21,R01,Fleet B,1815,2,2,Y,780310
SHP-2025-00404,2025-02-19,2025-02-21,R01,Fleet A,469,2,2,Y,227844
SHP-2025-00405,2025-02-19,2025-02-22,R09,Fleet A,1876,3,3,Y,1229589
SHP-2025-00406,2025-02-19,2025-02-21,R01,Fleet A,2939,2,2,Y,1384167
SHP-2025-00407,2025-02-19,2025-02-23,R03,Fleet B,3354,1,4,N,332031
SHP-2025-00408,2025-02-19,2025-02-20,R03,Fleet A,917,1,1,Y,99416
SHP-2025-00409,2025-02-19,2025-02-20,R03,Partner Haulage,2160,1,1,Y,214788
SHP-2025-00410,2025-02-20,2025-02-22,R01,Fleet A,2086,2,2,Y,947635
SHP-2025-00411,2025-02-20,2025-02-22,R02,Fleet B,1848,2,2,Y,655723
SHP-2025-00412,2025-02-20,2025-02-21,R08,Fleet B,349,1,1,Y,84798
SHP-2025-00413,2025-02-20,2025-02-21,R03,Fleet B,1036,1,1,Y,108916
SHP-2025-00414,2025-02-20,2025-02-22,R01,Fleet B,2032,2,2,Y,843706
SHP-2025-00415,2025-02-20,2025-02-21,R06,Fleet A,2281,1,1,Y,144236
SHP-2025-00416,2025-02-20,2025-02-21,R06,Fleet A,2022,1,1,Y,136735
SHP-2025-00417,2025-02-20,2025-02-21,R03,Fleet A,1517,1,1,Y,150890
SHP-2025-00418,2025-02-20,2025-02-21,R03,Partner Haulage,2162,1,1,Y,204679
SHP-2025-00419,2025-02-20,2025-02-23,R09,Fleet B,3302,3,3,Y,1760164
SHP-2025-00420,2025-02-21,2025-02-23,R04,Fleet A,2051,2,2,Y,739675
SHP-2025-00421,2025-02-21,2025-02-22,R08,Fleet B,237,1,1,Y,73084
SHP-2025-00422,2025-02-21,2025-02-23,R10,Fleet A,809,2,2,Y,290733
SHP-2025-00423,2025-02-21,2025-02-22,R03,Partner Haulage,1351,1,1,Y,135593
SHP-2025-00424,2025-02-21,2025-02-22,R05,Fleet A,1343,1,1,Y,424212
SHP-2025-00425,2025-02-21,2025-02-22,R03,Fleet B,2455,1,1,Y,249027
SHP-2025-00426,2025-02-21,2025-02-22,R08,Fleet B,812,1,1,Y,186263
SHP-2025-00427,2025-02-21,2025-02-22,R05,Fleet B,1286,1,1,Y,340835
SHP-2025-00428,2025-02-21,2025-02-22,R03,Fleet A,931,1,1,Y,102063
SHP-2025-00429,2025-02-21,2025-02-23,R02,Fleet B,3496,2,2,Y,1333013
SHP-2025-00430,2025-02-23,2025-02-25,R10,Fleet A,2154,2,2,Y,737602
SHP-2025-00431,2025-02-23,2025-02-25,R01,Fleet A,1513,2,2,Y,656263
SHP-2025-00432,2025-02-23,2025-02-25,R04,Fleet A,745,2,2,Y,274639
SHP-2025-00433,2025-02-23,2025-02-25,R04,Fleet A,2018,2,2,Y,776513
SHP-2025-00434,2025-02-23,2025-02-25,R02,Partner Haulage,1862,2,2,Y,610347
SHP-2025-00435,2025-02-23,2025-02-25,R10,Fleet A,2457,2,2,Y,897844
SHP-2025-00436,2025-02-23,2025-02-25,R01,Fleet A,946,2,2,Y,396449
SHP-2025-00437,2025-02-23,2025-02-26,R09,Partner Haulage,2360,3,3,Y,1778590
SHP-2025-00438,2025-02-23,2025-02-24,R07,Fleet B,610,1,1,Y,109635
SHP-2025-00439,2025-02-23,2025-02-25,R10,Fleet A,3327,2,2,Y,1070722
SHP-2025-00440,2025-02-23,2025-02-25,R05,Fleet A,1784,1,2,N,483715
SHP-2025-00441,2025-02-23,2025-02-27,R05,Fleet A,1112,1,4,N,302547
SHP-2025-00442,2025-02-24,2025-02-27,R01,Fleet B,618,2,3,N,278294
SHP-2025-00443,2025-02-24,2025-02-25,R07,Fleet A,208,1,1,Y,47969
SHP-2025-00444,2025-02-24,2025-02-26,R07,Fleet A,1179,1,2,N,183106
SHP-2025-00445,2025-02-24,2025-02-26,R01,Fleet B,1499,2,2,Y,649043
SHP-2025-00446,2025-02-24,2025-02-25,R05,Fleet B,3753,1,1,Y,1047531
SHP-2025-00447,2025-02-24,2025-02-25,R06,Fleet A,1903,1,1,Y,127821
SHP-2025-00448,2025-02-24,2025-02-25,R06,Fleet B,1858,1,1,Y,117165
SHP-2025-00449,2025-02-25,2025-03-01,R02,Fleet A,761,2,4,N,283921
SHP-2025-00450,2025-02-25,2025-02-26,R03,Fleet B,2568,1,1,Y,254758
SHP-2025-00451,2025-02-25,2025-02-26,R08,Partner Haulage,993,1,1,Y,258224
SHP-2025-00452,2025-02-25,2025-02-26,R06,Fleet A,1517,1,1,Y,105098
SHP-2025-00453,2025-02-25,2025-02-26,R05,Fleet A,1125,1,1,Y,299523
SHP-2025-00454,2025-02-25,2025-02-26,R08,Fleet B,2793,1,1,Y,614962
SHP-2025-00455,2025-02-25,2025-02-27,R01,Partner Haulage,2476,2,2,Y,1115306
SHP-2025-00456,2025-02-26,2025-02-27,R03,Fleet B,1327,1,1,Y,145156
SHP-2025-00457,2025-02-26,2025-02-28,R10,Fleet A,3063,2,2,Y,1031540
SHP-2025-00458,2025-02-26,2025-02-28,R01,Partner Haulage,2555,2,2,Y,1075857
SHP-2025-00459,2025-02-26,2025-02-27,R05,Partner Haulage,3111,1,1,Y,821890
SHP-2025-00460,2025-02-26,2025-02-28,R04,Fleet A,916,2,2,Y,320891
SHP-2025-00461,2025-02-26,2025-02-27,R03,Fleet B,1984,1,1,Y,202600
SHP-2025-00462,2025-02-26,2025-02-27,R03,Fleet B,2762,1,1,Y,260762
SHP-2025-00463,2025-02-26,2025-02-27,R03,Fleet A,1330,1,1,Y,152326
SHP-2025-00464,2025-02-26,2025-02-28,R10,Partner Haulage,2344,2,2,Y,817947
SHP-2025-00465,2025-02-26,2025-02-27,R06,Fleet B,1864,1,1,Y,109620
SHP-2025-00466,2025-02-27,2025-02-28,R03,Fleet A,3194,1,1,Y,310953
SHP-2025-00467,2025-02-27,2025-02-28,R06,Fleet B,1716,1,1,Y,120671
SHP-2025-00468,2025-02-27,2025-02-28,R06,Fleet B,2288,1,1,Y,134309
SHP-2025-00469,2025-02-27,2025-02-28,R05,Fleet A,1748,1,1,Y,463192
SHP-2025-00470,2025-02-27,2025-03-01,R02,Partner Haulage,1972,2,2,Y,651359
SHP-2025-00471,2025-02-27,2025-03-01,R04,Partner Haulage,2180,2,2,Y,753171
SHP-2025-00472,2025-02-27,2025-02-28,R08,Partner Haulage,1800,1,1,Y,415288
SHP-2025-00473,2025-02-27,2025-02-28,R07,Fleet A,2654,1,1,Y,419204
SHP-2025-00474,2025-02-27,2025-02-28,R07,Fleet A,950,1,1,Y,159986
SHP-2025-00475,2025-02-27,2025-03-01,R02,Fleet B,436,2,2,Y,186555
SHP-2025-00476,2025-02-27,2025-02-28,R06,Fleet A,1596,1,1,Y,109297
SHP-2025-00477,2025-02-27,2025-03-01,R04,Fleet B,2435,2,2,Y,864045
SHP-2025-00478,2025-02-28,2025-03-01,R08,Fleet B,2358,1,1,Y,553266
SHP-2025-00479,2025-02-28,2025-03-02,R10,Fleet B,2878,2,2,Y,1050411
SHP-2025-00480,2025-02-28,2025-03-02,R01,Fleet B,1711,2,2,Y,734456
SHP-2025-00481,2025-02-28,2025-03-02,R02,Fleet A,2361,2,2,Y,797613
SHP-2025-00482,2025-02-28,2025-03-01,R05,Fleet A,2120,1,1,Y,624827
SHP-2025-00483,2025-02-28,2025-03-01,R05,Fleet A,1111,1,1,Y,272673
SHP-2025-00484,2025-02-28,2025-03-02,R01,Fleet A,645,2,2,Y,290817
SHP-2025-00485,2025-03-03,2025-03-04,R06,Fleet A,1478,1,1,Y,98894
SHP-2025-00486,2025-03-03,2025-03-05,R10,Fleet A,1731,2,2,Y,627573
SHP-2025-00487,2025-03-03,2025-03-05,R08,Fleet A,1308,1,2,N,327593
SHP-2025-00488,2025-03-03,2025-03-04,R06,Fleet B,3359,1,1,Y,212376
SHP-2025-00489,2025-03-03,2025-03-05,R02,Fleet B,2697,2,2,Y,924912
SHP-2025-00490,2025-03-03,2025-03-04,R08,Partner Haulage,939,1,1,Y,212465
SHP-2025-00491,2025-03-04,2025-03-07,R09,Fleet A,1420,3,3,Y,1053764
SHP-2025-00492,2025-03-04,2025-03-05,R07,Partner Haulage,2942,1,1,Y,475971
SHP-2025-00493,2025-03-04,2025-03-05,R03,Fleet A,1950,1,1,Y,206613
SHP-2025-00494,2025-03-04,2025-03-07,R10,Partner Haulage,1755,2,3,N,555543
SHP-2025-00495,2025-03-04,2025-03-05,R06,Fleet B,1449,1,1,Y,102925
SHP-2025-00496,2025-03-04,2025-03-05,R03,Fleet A,2228,1,1,Y,216784
SHP-2025-00497,2025-03-04,2025-03-05,R06,Fleet A,1122,1,1,Y,75716
SHP-2025-00498,2025-03-04,2025-03-05,R08,Fleet B,1129,1,1,Y,240416
SHP-2025-00499,2025-03-04,2025-03-05,R07,Fleet A,3101,1,1,Y,498679
SHP-2025-00500,2025-03-04,2025-03-05,R05,Partner Haulage,1545,1,1,Y,467683
SHP-2025-00501,2025-03-04,2025-03-05,R06,Fleet B,2579,1,1,Y,152606
SHP-2025-00502,2025-03-04,2025-03-05,R05,Fleet A,2075,1,1,Y,528032
SHP-2025-00503,2025-03-04,2025-03-05,R03,Partner Haulage,1753,1,1,Y,159736
SHP-2025-00504,2025-03-04,2025-03-05,R06,Fleet B,2138,1,1,Y,125160
SHP-2025-00505,2025-03-05,2025-03-06,R08,Fleet A,2204,1,1,Y,570850
SHP-2025-00506,2025-03-05,2025-03-07,R07,Fleet A,1890,1,2,N,311487
SHP-2025-00507,2025-03-05,2025-03-08,R09,Fleet A,2959,3,3,Y,1930516
SHP-2025-00508,2025-03-05,2025-03-06,R06,Partner Haulage,1306,1,1,Y,86696
SHP-2025-00509,2025-03-05,2025-03-06,R06,Partner Haulage,776,1,1,Y,59907
SHP-2025-00510,2025-03-05,2025-03-06,R03,Fleet A,2789,1,1,Y,281502
SHP-2025-00511,2025-03-05,2025-03-06,R05,Fleet A,2070,1,1,Y,520438
SHP-2025-00512,2025-03-05,2025-03-06,R08,Fleet B,3161,1,1,Y,677103
SHP-2025-00513,2025-03-05,2025-03-07,R02,Fleet A,1732,2,2,Y,665560
SHP-2025-00514,2025-03-05,2025-03-07,R10,Fleet B,1925,2,2,Y,586266
SHP-2025-00515,2025-03-05,2025-03-07,R10,Fleet B,445,2,2,Y,148375
SHP-2025-00516,2025-03-05,2025-03-06,R03,Fleet A,3077,1,1,Y,301351
SHP-2025-00517,2025-03-06,2025-03-08,R04,Fleet A,2760,2,2,Y,964338
SHP-2025-00518,2025-03-06,2025-03-07,R05,Fleet B,2596,1,1,Y,776910
SHP-2025-00519,2025-03-06,2025-03-07,R06,Partner Haulage,1901,1,1,Y,138747
SHP-2025-00520,2025-03-06,2025-03-07,R06,Fleet B,3137,1,1,Y,173457
SHP-2025-00521,2025-03-06,2025-03-07,R08,Fleet A,2520,1,1,Y,489929
SHP-2025-00522,2025-03-06,2025-03-08,R01,Fleet A,2278,2,2,Y,1080011
SHP-2025-00523,2025-03-06,2025-03-08,R06,Partner Haulage,3474,1,2,N,204178
SHP-2025-00524,2025-03-06,2025-03-08,R04,Fleet A,375,2,2,Y,150356
SHP-2025-00525,2025-03-06,2025-03-08,R10,Fleet B,1227,2,2,Y,373285
SHP-2025-00526,2025-03-06,2025-03-11,R01,Fleet A,2412,2,5,N,1076480
SHP-2025-00527,2025-03-06,2025-03-08,R10,Partner Haulage,2553,2,2,Y,906910
SHP-2025-00528,2025-03-06,2025-03-07,R06,Partner Haulage,1768,1,1,Y,112166
SHP-2025-00529,2025-03-06,2025-03-08,R04,Fleet B,2027,2,2,Y,702708
SHP-2025-00530,2025-03-06,2025-03-08,R10,Fleet A,2251,2,2,Y,776532
SHP-2025-00531,2025-03-07,2025-03-09,R05,Fleet B,1824,1,2,N,553221
SHP-2025-00532,2025-03-07,2025-03-08,R06,Partner Haulage,1274,1,1,Y,85309
SHP-2025-00533,2025-03-07,2025-03-08,R08,Fleet A,2141,1,1,Y,512096
SHP-2025-00534,2025-03-07,2025-03-08,R03,Fleet A,2390,1,1,Y,220123
SHP-2025-00535,2025-03-07,2025-03-09,R02,Partner Haulage,1892,2,2,Y,664230
SHP-2025-00536,2025-03-08,2025-03-09,R03,Fleet B,1796,1,1,Y,164825
SHP-2025-00537,2025-03-08,2025-03-10,R10,Fleet B,2143,2,2,Y,753114
SHP-2025-00538,2025-03-08,2025-03-10,R02,Fleet B,3069,2,2,Y,1079335
SHP-2025-00539,2025-03-08,2025-03-10,R10,Partner Haulage,1889,2,2,Y,680256
SHP-2025-00540,2025-03-08,2025-03-09,R06,Fleet A,1639,1,1,Y,115928
SHP-2025-00541,2025-03-08,2025-03-12,R02,Fleet A,95,2,4,N,50631
SHP-2025-00542,2025-03-08,2025-03-09,R05,Fleet B,2650,1,1,Y,709940
SHP-2025-00543,2025-03-08,2025-03-10,R04,Fleet A,1938,2,2,Y,712604
SHP-2025-00544,2025-03-08,2025-03-13,R02,Partner Haulage,1619,2,5,N,591306
SHP-2025-00545,2025-03-08,2025-03-09,R06,Fleet A,1741,1,1,Y,106998
SHP-2025-00546,2025-03-10,2025-03-11,R05,Fleet A,1846,1,1,Y,499011
SHP-2025-00547,2025-03-10,2025-03-12,R02,Fleet A,708,2,2,Y,273786
SHP-2025-00548,2025-03-10,2025-03-11,R07,Fleet A,3474,1,1,Y,584122
SHP-2025-00549,2025-03-10,2025-03-12,R04,Fleet A,1478,2,2,Y,531806
SHP-2025-00550,2025-03-10,2025-03-11,R05,Fleet B,1126,1,1,Y,292712
SHP-2025-00551,2025-03-10,2025-03-11,R07,Partner Haulage,1307,1,1,Y,206773
SHP-2025-00552,2025-03-10,2025-03-13,R09,Fleet A,50,3,3,Y,50129
SHP-2025-00553,2025-03-10,2025-03-11,R03,Partner Haulage,1019,1,1,Y,107689
SHP-2025-00554,2025-03-10,2025-03-13,R04,Partner Haulage,2153,2,3,N,779747
SHP-2025-00555,2025-03-10,2025-03-11,R05,Fleet A,2075,1,1,Y,588749
SHP-2025-00556,2025-03-10,2025-03-11,R03,Fleet B,1550,1,1,Y,149344
SHP-2025-00557,2025-03-10,2025-03-11,R07,Fleet A,1338,1,1,Y,214402
SHP-2025-00558,2025-03-10,2025-03-12,R04,Fleet A,383,2,2,Y,141948
SHP-2025-00559,2025-03-10,2025-03-15,R04,Partner Haulage,3108,2,5,N,1113820
SHP-2025-00560,2025-03-10,2025-03-11,R03,Fleet A,2158,1,1,Y,212141
SHP-2025-00561,2025-03-10,2025-03-12,R10,Fleet A,1442,2,2,Y,481867
SHP-2025-00562,2025-03-11,2025-03-12,R08,Fleet A,1570,1,1,Y,380433
SHP-2025-00563,2025-03-11,2025-03-13,R04,Fleet A,946,2,2,Y,352120
SHP-2025-00564,2025-03-11,2025-03-13,R07,Fleet A,2075,1,2,N,326908
SHP-2025-00565,2025-03-11,2025-03-12,R07,Partner Haulage,1527,1,1,Y,221456
SHP-2025-00566,2025-03-11,2025-03-12,R06,Fleet A,1225,1,1,Y,88487
SHP-2025-00567,2025-03-11,2025-03-12,R06,Partner Haulage,2629,1,1,Y,165890
SHP-2025-00568,2025-03-11,2025-03-12,R08,Partner Haulage,2817,1,1,Y,661680
SHP-2025-00569,2025-03-11,2025-03-14,R02,Fleet A,1835,2,3,N,639556
SHP-2025-00570,2025-03-11,2025-03-15,R07,Fleet A,3383,1,4,N,506615
SHP-2025-00571,2025-03-11,2025-03-12,R03,Fleet A,2566,1,1,Y,254664
SHP-2025-00572,2025-03-12,2025-03-13,R08,Fleet A,2908,1,1,Y,696232
SHP-2025-00573,2025-03-12,2025-03-13,R08,Fleet A,2448,1,1,Y,551608
SHP-2025-00574,2025-03-12,2025-03-13,R08,Fleet B,2305,1,1,Y,550115
SHP-2025-00575,2025-03-12,2025-03-14,R04,Partner Haulage,1504,2,2,Y,595065
SHP-2025-00576,2025-03-12,2025-03-16,R08,Fleet B,2862,1,4,N,630803
SHP-2025-00577,2025-03-12,2025-03-14,R04,Partner Haulage,2790,2,2,Y,998600
SHP-2025-00578,2025-03-12,2025-03-13,R06,Fleet B,1837,1,1,Y,137495
SHP-2025-00579,2025-03-12,2025-03-15,R09,Fleet A,2538,3,3,Y,1422982
SHP-2025-00580,2025-03-12,2025-03-13,R06,Fleet A,1975,1,1,Y,139651
SHP-2025-00581,2025-03-12,2025-03-13,R07,Partner Haulage,2404,1,1,Y,407684
SHP-2025-00582,2025-03-12,2025-03-13,R06,Fleet A,1266,1,1,Y,89510
SHP-2025-00583,2025-03-13,2025-03-14,R06,Fleet B,2475,1,1,Y,159465
SHP-2025-00584,2025-03-13,2025-03-14,R06,Fleet B,2318,1,1,Y,154984
SHP-2025-00585,2025-03-13,2025-03-14,R05,Fleet A,1695,1,1,Y,491473
SHP-2025-00586,2025-03-13,2025-03-14,R06,Fleet B,1708,1,1,Y,117346
SHP-2025-00587,2025-03-13,2025-03-14,R05,Partner Haulage,3255,1,1,Y,845839
SHP-2025-00588,2025-03-13,2025-03-16,R09,Fleet A,1284,3,3,Y,846090
SHP-2025-00589,2025-03-13,2025-03-14,R07,Fleet B,2527,1,1,Y,386895
SHP-2025-00590,2025-03-13,2025-03-16,R07,Fleet A,2511,1,3,N,371485
SHP-2025-00591,2025-03-13,2025-03-18,R01,Fleet A,2805,2,5,N,1181301
SHP-2025-00592,2025-03-13,2025-03-15,R01,Fleet A,1506,2,2,Y,618228
SHP-2025-00593,2025-03-13,2025-03-16,R09,Partner Haulage,2367,3,3,Y,1402547
SHP-2025-00594,2025-03-13,2025-03-15,R10,Fleet B,1153,2,2,Y,427624
SHP-2025-00595,2025-03-13,2025-03-14,R07,Fleet B,2602,1,1,Y,372593
SHP-2025-00596,2025-03-13,2025-03-16,R07,Fleet A,773,1,3,N,124845
SHP-2025-00597,2025-03-14,2025-03-15,R06,Fleet A,1459,1,1,Y,95821
SHP-2025-00598,2025-03-14,2025-03-15,R06,Fleet B,2142,1,1,Y,133813
SHP-2025-00599,2025-03-14,2025-03-18,R07,Fleet B,461,1,4,N,83340
SHP-2025-00600,2025-03-14,2025-03-15,R07,Partner Haulage,2969,1,1,Y,474884
SHP-2025-00601,2025-03-14,2025-03-15,R05,Fleet A,2147,1,1,Y,556628
